"date","mun_code","mun_name","tests","cases","population","cases_per_100K"
2020-04-29,157,"Gentofte",2639,206,75176,274
2020-04-29,159,"Gladsaxe",2679,204,69681,293
2020-04-29,161,"Glostrup",1032,117,22615,517
2020-04-29,163,"Herlev",1210,92,28786,320
2020-04-29,165,"Albertslund",1120,118,27877,423
2020-04-29,167,"Hvidovre",2242,229,53416,429
2020-04-29,169,"Høje-Taastrup",1565,133,50686,262
2020-04-29,173,"Lyngby-Taarbæk",2022,125,55790,224
2020-04-29,175,"Rødovre",1498,116,40052,290
2020-04-29,183,"Ishøj",767,96,22946,418
2020-04-29,185,"Tårnby",1420,79,42984,184
2020-04-29,187,"Vallensbæk",621,82,16654,492
2020-04-29,190,"Furesø",1532,61,41069,149
2020-04-29,201,"Allerød",809,24,25646,94
2020-04-29,210,"Fredensborg",1401,52,40819,127
2020-04-29,217,"Helsingør",2527,115,62567,184
2020-04-29,219,"Hillerød",2004,88,50998,173
2020-04-29,223,"Hørsholm",883,54,25007,216
2020-04-29,230,"Rudersdal",1963,124,56509,219
2020-04-29,240,"Egedal",1695,177,43335,408
2020-04-29,250,"Frederikssund",1576,79,45332,174
2020-04-29,253,"Greve",1157,80,50267,159
2020-04-29,259,"Køge",1466,109,60675,180
2020-04-29,260,"Halsnæs",1019,34,31271,109
2020-04-29,265,"Roskilde",2200,139,87577,159
2020-04-29,269,"Solrød",527,40,23065,173
2020-04-29,270,"Gribskov",1472,64,41195,155
2020-04-29,306,"Odsherred",830,43,33122,130
2020-04-29,316,"Holbæk",2055,127,71297,178
2020-04-29,320,"Faxe",933,48,36513,131
2020-04-29,326,"Kalundborg",1095,57,48681,117
2020-04-29,329,"Ringsted",801,32,34725,92
2020-04-29,330,"Slagelse",2701,282,79073,357
2020-04-29,336,"Stevns",509,23,22782,101
2020-04-29,340,"Sorø",823,51,29834,171
2020-04-29,350,"Lejre",700,41,27775,148
2020-04-29,360,"Lolland",1156,72,41615,173
2020-04-29,370,"Næstved",3820,121,82991,146
2020-04-29,376,"Guldborgsund",1680,64,60930,105
2020-04-29,390,"Vordingborg",1239,40,45816,87
2020-04-29,400,"Bornholm",1429,64,39572,162
2020-04-29,410,"Middelfart",1213,41,38553,106
2020-04-29,411,"Christiansø",3,NA,90,NA
2020-04-29,420,"Assens",1133,19,41212,46
2020-04-29,430,"Faaborg-Midtfyn",1432,30,51809,58
2020-04-29,440,"Kerteminde",691,13,23773,55
2020-04-29,450,"Nyborg",940,33,32042,103
2020-04-29,461,"Odense",6927,162,204182,79
2020-04-29,479,"Svendborg",2119,81,58599,138
2020-04-29,480,"Nordfyns",882,14,29693,47
2020-04-29,482,"Langeland",366,NA,12560,NA
2020-04-29,492,"Ærø",162,NA,6058,NA
2020-04-29,510,"Haderslev",1157,NA,55857,NA
2020-04-29,530,"Billund",575,20,26629,75
2020-04-29,540,"Sønderborg",1722,15,74561,20
2020-04-29,550,"Tønder",707,12,37587,32
2020-04-29,561,"Esbjerg",3304,115,115652,99
2020-04-29,563,"Fanø",69,NA,3404,NA
2020-04-29,573,"Varde",1162,18,50129,36
2020-04-29,575,"Vejen",991,22,42863,51
2020-04-29,580,"Aabenraa",1643,41,59035,69
2020-04-29,607,"Fredericia",1464,38,51427,74
2020-04-29,615,"Horsens",2193,37,90370,41
2020-04-29,621,"Kolding",2789,102,92893,110
2020-04-29,630,"Vejle",3075,72,114830,63
2020-04-29,657,"Herning",2583,244,88917,274
2020-04-29,661,"Holstebro",2310,241,58504,412
2020-04-29,665,"Lemvig",414,23,19998,115
2020-04-29,671,"Struer",558,30,21143,142
2020-04-29,706,"Syddjurs",1004,13,42768,30
2020-04-29,707,"Norddjurs",759,NA,37680,NA
2020-04-29,710,"Favrskov",1110,24,48374,50
2020-04-29,727,"Odder",535,NA,22675,NA
2020-04-29,730,"Randers",2227,27,97909,28
2020-04-29,740,"Silkeborg",2594,114,93054,123
2020-04-29,741,"Samsø",66,NA,3684,NA
2020-04-29,746,"Skanderborg",1646,50,61974,81
2020-04-29,751,"Aarhus",9911,325,345332,94
2020-04-29,756,"Ikast-Brande",1011,49,41282,119
2020-04-29,760,"Ringkøbing-Skjern",1171,69,56930,121
2020-04-29,766,"Hedensted",1024,13,46747,28
2020-04-29,773,"Morsø",661,17,20403,83
2020-04-29,779,"Skive",1058,46,46224,100
2020-04-29,787,"Thisted",1207,32,43660,73
2020-04-29,791,"Viborg",2764,87,97113,90
2020-04-29,810,"Brønderslev",1422,40,36370,110
2020-04-29,813,"Frederikshavn",1380,14,59987,23
2020-04-29,820,"Vesthimmerlands",1164,46,37121,124
2020-04-29,825,"Læsø",39,NA,1806,NA
2020-04-29,840,"Rebild",932,13,29916,43
2020-04-29,846,"Mariagerfjord",1268,31,42055,74
2020-04-29,849,"Jammerbugt",1168,22,38460,57
2020-04-29,851,"Aalborg",7419,142,215312,66
2020-04-29,860,"Hjørring",2038,23,64665,36
2020-04-30,101,"København",24756,1825,623404,293
2020-04-30,147,"Frederiksberg",4071,332,103960,319
2020-04-30,151,"Ballerup",2159,150,48458,310
2020-04-30,153,"Brøndby",1352,125,35397,353
2020-04-30,155,"Dragør",474,28,14270,196
2020-04-30,157,"Gentofte",2793,209,75176,278
2020-04-30,159,"Gladsaxe",2806,210,69681,301
2020-04-30,161,"Glostrup",1094,118,22615,522
2020-04-30,163,"Herlev",1269,93,28786,323
2020-04-30,165,"Albertslund",1184,120,27877,430
2020-04-30,167,"Hvidovre",2388,234,53416,438
2020-04-30,169,"Høje-Taastrup",1687,135,50686,266
2020-04-30,173,"Lyngby-Taarbæk",2117,126,55790,226
2020-04-30,175,"Rødovre",1600,119,40052,297
2020-04-30,183,"Ishøj",833,99,22946,431
2020-04-30,185,"Tårnby",1547,82,42984,191
2020-04-30,187,"Vallensbæk",675,83,16654,498
2020-04-30,190,"Furesø",1606,61,41069,149
2020-04-30,201,"Allerød",853,25,25646,97
2020-04-30,210,"Fredensborg",1482,53,40819,130
2020-04-30,217,"Helsingør",2693,117,62567,187
2020-04-30,219,"Hillerød",2175,90,50998,176
2020-04-30,223,"Hørsholm",919,54,25007,216
2020-04-30,230,"Rudersdal",2056,127,56509,225
2020-04-30,240,"Egedal",1793,181,43335,418
2020-04-30,250,"Frederikssund",1668,80,45332,176
2020-04-30,253,"Greve",1225,81,50267,161
2020-04-30,259,"Køge",1568,109,60675,180
2020-04-30,260,"Halsnæs",1080,34,31271,109
2020-04-30,265,"Roskilde",2427,140,87577,160
2020-04-30,269,"Solrød",565,41,23065,178
2020-04-30,270,"Gribskov",1543,64,41195,155
2020-04-30,306,"Odsherred",881,43,33122,130
2020-04-30,316,"Holbæk",2199,128,71297,180
2020-04-30,320,"Faxe",991,49,36513,134
2020-04-30,326,"Kalundborg",1182,58,48681,119
2020-04-30,329,"Ringsted",849,32,34725,92
2020-04-30,330,"Slagelse",2915,287,79073,363
2020-04-30,336,"Stevns",540,23,22782,101
2020-04-30,340,"Sorø",880,51,29834,171
2020-04-30,350,"Lejre",741,42,27775,151
2020-04-30,360,"Lolland",1222,75,41615,180
2020-04-30,370,"Næstved",4194,126,82991,152
2020-04-30,376,"Guldborgsund",1785,65,60930,107
2020-04-30,390,"Vordingborg",1327,44,45816,96
2020-04-30,400,"Bornholm",1547,66,39572,167
2020-04-30,410,"Middelfart",1273,41,38553,106
2020-04-30,411,"Christiansø",3,NA,90,NA
2020-04-30,420,"Assens",1230,19,41212,46
2020-04-30,430,"Faaborg-Midtfyn",1558,31,51809,60
2020-04-30,440,"Kerteminde",754,13,23773,55
2020-04-30,450,"Nyborg",1022,33,32042,103
2020-04-30,461,"Odense",7540,162,204182,79
2020-04-30,479,"Svendborg",2244,82,58599,140
2020-04-30,480,"Nordfyns",949,14,29693,47
2020-04-30,482,"Langeland",384,NA,12560,NA
2020-04-30,492,"Ærø",166,NA,6058,NA
2020-04-30,510,"Haderslev",1249,NA,55857,NA
2020-04-30,530,"Billund",618,21,26629,79
2020-04-30,540,"Sønderborg",1824,15,74561,20
2020-04-30,550,"Tønder",761,13,37587,35
2020-04-30,561,"Esbjerg",3562,116,115652,100
2020-04-30,563,"Fanø",76,NA,3404,NA
2020-04-30,573,"Varde",1231,18,50129,36
2020-04-30,575,"Vejen",1068,22,42863,51
2020-04-30,580,"Aabenraa",1779,43,59035,73
2020-04-30,607,"Fredericia",1543,38,51427,74
2020-04-30,615,"Horsens",2294,37,90370,41
2020-04-30,621,"Kolding",2886,102,92893,110
2020-04-30,630,"Vejle",3219,72,114830,63
2020-04-30,657,"Herning",2981,247,88917,278
2020-04-30,661,"Holstebro",2457,246,58504,420
2020-04-30,665,"Lemvig",435,23,19998,115
2020-04-30,671,"Struer",607,31,21143,147
2020-04-30,706,"Syddjurs",1076,13,42768,30
2020-04-30,707,"Norddjurs",822,NA,37680,NA
2020-04-30,710,"Favrskov",1200,24,48374,50
2020-04-30,727,"Odder",560,NA,22675,NA
2020-04-30,730,"Randers",2406,28,97909,29
2020-04-30,740,"Silkeborg",2770,114,93054,123
2020-04-30,741,"Samsø",70,NA,3684,NA
2020-04-30,746,"Skanderborg",1753,52,61974,84
2020-04-30,751,"Aarhus",10483,327,345332,95
2020-04-30,756,"Ikast-Brande",1119,51,41282,124
2020-04-30,760,"Ringkøbing-Skjern",1283,69,56930,121
2020-04-30,766,"Hedensted",1074,13,46747,28
2020-04-30,773,"Morsø",725,17,20403,83
2020-04-30,779,"Skive",1153,47,46224,102
2020-04-30,787,"Thisted",1357,32,43660,73
2020-04-30,791,"Viborg",3089,88,97113,91
2020-04-30,810,"Brønderslev",1509,40,36370,110
2020-04-30,813,"Frederikshavn",1450,15,59987,25
2020-04-30,820,"Vesthimmerlands",1232,46,37121,124
2020-04-30,825,"Læsø",41,NA,1806,NA
2020-04-30,840,"Rebild",999,13,29916,43
2020-04-30,846,"Mariagerfjord",1370,31,42055,74
2020-04-30,849,"Jammerbugt",1262,22,38460,57
2020-04-30,851,"Aalborg",8113,141,215312,65
2020-04-30,860,"Hjørring",2218,23,64665,36
2020-05-01,101,"København",26334,1867,623404,299
2020-05-01,147,"Frederiksberg",4299,338,103960,325
2020-05-01,151,"Ballerup",2305,151,48458,312
2020-05-01,153,"Brøndby",1445,130,35397,367
2020-05-01,155,"Dragør",509,28,14270,196
2020-05-01,157,"Gentofte",2930,210,75176,279
2020-05-01,159,"Gladsaxe",3011,219,69681,314
2020-05-01,161,"Glostrup",1194,121,22615,535
2020-05-01,163,"Herlev",1332,95,28786,330
2020-05-01,165,"Albertslund",1282,125,27877,448
2020-05-01,167,"Hvidovre",2668,239,53416,447
2020-05-01,169,"Høje-Taastrup",1807,138,50686,272
2020-05-01,173,"Lyngby-Taarbæk",2252,129,55790,231
2020-05-01,175,"Rødovre",1696,120,40052,300
2020-05-01,183,"Ishøj",902,101,22946,440
2020-05-01,185,"Tårnby",1683,84,42984,195
2020-05-01,187,"Vallensbæk",727,84,16654,504
2020-05-01,190,"Furesø",1685,61,41069,149
2020-05-01,201,"Allerød",892,26,25646,101
2020-05-01,210,"Fredensborg",1569,55,40819,135
2020-05-01,217,"Helsingør",2842,120,62567,192
2020-05-01,219,"Hillerød",2278,91,50998,178
2020-05-01,223,"Hørsholm",971,55,25007,220
2020-05-01,230,"Rudersdal",2163,128,56509,227
2020-05-01,240,"Egedal",1902,182,43335,420
2020-05-01,250,"Frederikssund",1811,81,45332,179
2020-05-01,253,"Greve",1326,82,50267,163
2020-05-01,259,"Køge",1737,110,60675,181
2020-05-01,260,"Halsnæs",1142,34,31271,109
2020-05-01,265,"Roskilde",2669,143,87577,163
2020-05-01,269,"Solrød",619,43,23065,186
2020-05-01,270,"Gribskov",1616,64,41195,155
2020-05-01,306,"Odsherred",947,43,33122,130
2020-05-01,316,"Holbæk",2338,131,71297,184
2020-05-01,320,"Faxe",1085,49,36513,134
2020-05-01,326,"Kalundborg",1305,58,48681,119
2020-05-01,329,"Ringsted",936,35,34725,101
2020-05-01,330,"Slagelse",3243,296,79073,374
2020-05-01,336,"Stevns",586,23,22782,101
2020-05-01,340,"Sorø",974,52,29834,174
2020-05-01,350,"Lejre",797,42,27775,151
2020-05-01,360,"Lolland",1278,78,41615,187
2020-05-01,370,"Næstved",4579,130,82991,157
2020-05-01,376,"Guldborgsund",1880,66,60930,108
2020-05-01,390,"Vordingborg",1429,44,45816,96
2020-05-01,400,"Bornholm",1618,66,39572,167
2020-05-01,410,"Middelfart",1339,41,38553,106
2020-05-01,411,"Christiansø",3,NA,90,NA
2020-05-01,420,"Assens",1320,19,41212,46
2020-05-01,430,"Faaborg-Midtfyn",1680,31,51809,60
2020-05-01,440,"Kerteminde",808,13,23773,55
2020-05-01,450,"Nyborg",1089,34,32042,106
2020-05-01,461,"Odense",8086,162,204182,79
2020-05-01,479,"Svendborg",2374,82,58599,140
2020-05-01,480,"Nordfyns",1006,14,29693,47
2020-05-01,482,"Langeland",414,NA,12560,NA
2020-05-01,492,"Ærø",174,NA,6058,NA
2020-05-01,510,"Haderslev",1320,NA,55857,NA
2020-05-01,530,"Billund",663,21,26629,79
2020-05-01,540,"Sønderborg",1960,15,74561,20
2020-05-01,550,"Tønder",800,13,37587,35
2020-05-01,561,"Esbjerg",3866,116,115652,100
2020-05-01,563,"Fanø",79,NA,3404,NA
2020-05-01,573,"Varde",1321,18,50129,36
2020-05-01,575,"Vejen",1121,22,42863,51
2020-05-01,580,"Aabenraa",1863,46,59035,78
2020-05-01,607,"Fredericia",1649,38,51427,74
2020-05-01,615,"Horsens",2431,37,90370,41
2020-05-01,621,"Kolding",3114,102,92893,110
2020-05-01,630,"Vejle",3408,72,114830,63
2020-05-01,657,"Herning",3166,248,88917,279
2020-05-01,661,"Holstebro",2570,249,58504,426
2020-05-01,665,"Lemvig",464,23,19998,115
2020-05-01,671,"Struer",640,31,21143,147
2020-05-01,706,"Syddjurs",1128,13,42768,30
2020-05-01,707,"Norddjurs",873,NA,37680,NA
2020-05-01,710,"Favrskov",1254,24,48374,50
2020-05-01,727,"Odder",597,NA,22675,NA
2020-05-01,730,"Randers",2562,28,97909,29
2020-05-01,740,"Silkeborg",2958,114,93054,123
2020-05-01,741,"Samsø",75,NA,3684,NA
2020-05-01,746,"Skanderborg",1853,52,61974,84
2020-05-01,751,"Aarhus",10951,330,345332,96
2020-05-01,756,"Ikast-Brande",1173,51,41282,124
2020-05-01,760,"Ringkøbing-Skjern",1394,72,56930,126
2020-05-01,766,"Hedensted",1136,13,46747,28
2020-05-01,773,"Morsø",780,17,20403,83
2020-05-01,779,"Skive",1260,47,46224,102
2020-05-01,787,"Thisted",1566,32,43660,73
2020-05-01,791,"Viborg",3413,88,97113,91
2020-05-01,810,"Brønderslev",1608,40,36370,110
2020-05-01,813,"Frederikshavn",1559,15,59987,25
2020-05-01,820,"Vesthimmerlands",1327,47,37121,127
2020-05-01,825,"Læsø",42,NA,1806,NA
2020-05-01,840,"Rebild",1055,13,29916,43
2020-05-01,846,"Mariagerfjord",1467,31,42055,74
2020-05-01,849,"Jammerbugt",1362,24,38460,62
2020-05-01,851,"Aalborg",8790,143,215312,66
2020-05-01,860,"Hjørring",2436,23,64665,36
2020-05-04,101,"København",31284,1929,623404,309
2020-05-04,147,"Frederiksberg",5041,352,103960,339
2020-05-04,151,"Ballerup",2723,158,48458,326
2020-05-04,153,"Brøndby",1705,136,35397,384
2020-05-04,155,"Dragør",614,28,14270,196
2020-05-04,157,"Gentofte",3310,215,75176,286
2020-05-04,159,"Gladsaxe",3434,233,69681,334
2020-05-04,161,"Glostrup",1353,129,22615,570
2020-05-04,163,"Herlev",1574,104,28786,361
2020-05-04,165,"Albertslund",1502,130,27877,466
2020-05-04,167,"Hvidovre",3241,253,53416,474
2020-05-04,169,"Høje-Taastrup",2101,140,50686,276
2020-05-04,173,"Lyngby-Taarbæk",2544,135,55790,242
2020-05-04,175,"Rødovre",1957,124,40052,310
2020-05-04,183,"Ishøj",1059,109,22946,475
2020-05-04,185,"Tårnby",2007,87,42984,202
2020-05-04,187,"Vallensbæk",843,89,16654,534
2020-05-04,190,"Furesø",1908,66,41069,161
2020-05-04,201,"Allerød",1018,26,25646,101
2020-05-04,210,"Fredensborg",1808,59,40819,145
2020-05-04,217,"Helsingør",3171,131,62567,209
2020-05-04,219,"Hillerød",2751,92,50998,180
2020-05-04,223,"Hørsholm",1099,57,25007,228
2020-05-04,230,"Rudersdal",2409,132,56509,234
2020-05-04,240,"Egedal",2210,188,43335,434
2020-05-04,250,"Frederikssund",2113,85,45332,188
2020-05-04,253,"Greve",1640,85,50267,169
2020-05-04,259,"Køge",2088,110,60675,181
2020-05-04,260,"Halsnæs",1318,34,31271,109
2020-05-04,265,"Roskilde",3437,150,87577,171
2020-05-04,269,"Solrød",768,44,23065,191
2020-05-04,270,"Gribskov",1823,66,41195,160
2020-05-04,306,"Odsherred",1178,45,33122,136
2020-05-04,316,"Holbæk",2879,133,71297,187
2020-05-04,320,"Faxe",1278,51,36513,140
2020-05-04,326,"Kalundborg",1558,64,48681,131
2020-05-04,329,"Ringsted",1116,37,34725,107
2020-05-04,330,"Slagelse",3874,306,79073,387
2020-05-04,336,"Stevns",690,23,22782,101
2020-05-04,340,"Sorø",1145,54,29834,181
2020-05-04,350,"Lejre",1004,43,27775,155
2020-05-04,360,"Lolland",1514,80,41615,192
2020-05-04,370,"Næstved",5206,137,82991,165
2020-05-04,376,"Guldborgsund",2426,66,60930,108
2020-05-04,390,"Vordingborg",1720,48,45816,105
2020-05-04,400,"Bornholm",1861,69,39572,174
2020-05-04,410,"Middelfart",1479,41,38553,106
2020-05-04,411,"Christiansø",3,NA,90,NA
2020-05-04,420,"Assens",1523,19,41212,46
2020-05-04,430,"Faaborg-Midtfyn",1952,30,51809,58
2020-05-04,440,"Kerteminde",903,13,23773,55
2020-05-04,450,"Nyborg",1280,35,32042,109
2020-05-04,461,"Odense",9359,173,204182,85
2020-05-04,479,"Svendborg",2743,81,58599,138
2020-05-04,480,"Nordfyns",1135,14,29693,47
2020-05-04,482,"Langeland",471,NA,12560,NA
2020-05-04,492,"Ærø",216,NA,6058,NA
2020-05-04,510,"Haderslev",1563,NA,55857,NA
2020-05-04,530,"Billund",799,21,26629,79
2020-05-04,540,"Sønderborg",2332,16,74561,21
2020-05-04,550,"Tønder",964,12,37587,32
2020-05-04,561,"Esbjerg",4735,117,115652,101
2020-05-04,563,"Fanø",95,NA,3404,NA
2020-05-04,573,"Varde",1593,18,50129,36
2020-05-04,575,"Vejen",1275,22,42863,51
2020-05-04,580,"Aabenraa",2198,45,59035,76
2020-05-04,607,"Fredericia",1868,38,51427,74
2020-05-04,615,"Horsens",2911,38,90370,42
2020-05-04,621,"Kolding",3603,104,92893,112
2020-05-04,630,"Vejle",3812,73,114830,64
2020-05-04,657,"Herning",4084,255,88917,287
2020-05-04,661,"Holstebro",2996,256,58504,438
2020-05-04,665,"Lemvig",564,24,19998,120
2020-05-04,671,"Struer",821,32,21143,151
2020-05-04,706,"Syddjurs",1330,13,42768,30
2020-05-04,707,"Norddjurs",1031,NA,37680,NA
2020-05-04,710,"Favrskov",1506,26,48374,54
2020-05-04,727,"Odder",718,NA,22675,NA
2020-05-04,730,"Randers",2977,28,97909,29
2020-05-04,740,"Silkeborg",3663,116,93054,125
2020-05-04,741,"Samsø",90,NA,3684,NA
2020-05-04,746,"Skanderborg",2220,53,61974,86
2020-05-04,751,"Aarhus",13154,353,345332,102
2020-05-04,756,"Ikast-Brande",1492,54,41282,131
2020-05-04,760,"Ringkøbing-Skjern",1791,77,56930,135
2020-05-04,766,"Hedensted",1360,14,46747,30
2020-05-04,773,"Morsø",881,17,20403,83
2020-05-04,779,"Skive",1587,50,46224,108
2020-05-04,787,"Thisted",1895,32,43660,73
2020-05-04,791,"Viborg",4466,91,97113,94
2020-05-04,810,"Brønderslev",1920,45,36370,124
2020-05-04,813,"Frederikshavn",1853,15,59987,25
2020-05-04,820,"Vesthimmerlands",1519,50,37121,135
2020-05-04,825,"Læsø",53,NA,1806,NA
2020-05-04,840,"Rebild",1226,13,29916,43
2020-05-04,846,"Mariagerfjord",1722,32,42055,76
2020-05-04,849,"Jammerbugt",1566,26,38460,68
2020-05-04,851,"Aalborg",10328,150,215312,70
2020-05-04,860,"Hjørring",3045,23,64665,36
2020-05-05,101,"København",32790,1963,623404,315
2020-05-05,147,"Frederiksberg",5285,361,103960,347
2020-05-05,151,"Ballerup",2861,160,48458,330
2020-05-05,153,"Brøndby",1769,138,35397,390
2020-05-05,155,"Dragør",649,29,14270,203
2020-05-05,157,"Gentofte",3593,219,75176,291
2020-05-05,159,"Gladsaxe",3643,237,69681,340
2020-05-05,161,"Glostrup",1403,129,22615,570
2020-05-05,163,"Herlev",1680,106,28786,368
2020-05-05,165,"Albertslund",1564,132,27877,474
2020-05-05,167,"Hvidovre",3359,253,53416,474
2020-05-05,169,"Høje-Taastrup",2234,146,50686,288
2020-05-05,173,"Lyngby-Taarbæk",2695,136,55790,244
2020-05-05,175,"Rødovre",2058,125,40052,312
2020-05-05,183,"Ishøj",1112,113,22946,492
2020-05-05,185,"Tårnby",2096,87,42984,202
2020-05-05,187,"Vallensbæk",878,89,16654,534
2020-05-05,190,"Furesø",2031,67,41069,163
2020-05-05,201,"Allerød",1101,26,25646,101
2020-05-05,210,"Fredensborg",1978,63,40819,154
2020-05-05,217,"Helsingør",3457,141,62567,225
2020-05-05,219,"Hillerød",2942,94,50998,184
2020-05-05,223,"Hørsholm",1187,57,25007,228
2020-05-05,230,"Rudersdal",2586,135,56509,239
2020-05-05,240,"Egedal",2326,189,43335,436
2020-05-05,250,"Frederikssund",2279,87,45332,192
2020-05-05,253,"Greve",1748,86,50267,171
2020-05-05,259,"Køge",2270,110,60675,181
2020-05-05,260,"Halsnæs",1427,36,31271,115
2020-05-05,265,"Roskilde",3753,155,87577,177
2020-05-05,269,"Solrød",825,44,23065,191
2020-05-05,270,"Gribskov",1963,67,41195,163
2020-05-05,306,"Odsherred",1279,49,33122,148
2020-05-05,316,"Holbæk",3067,136,71297,191
2020-05-05,320,"Faxe",1383,52,36513,142
2020-05-05,326,"Kalundborg",1690,66,48681,136
2020-05-05,329,"Ringsted",1254,38,34725,109
2020-05-05,330,"Slagelse",4379,315,79073,398
2020-05-05,336,"Stevns",743,23,22782,101
2020-05-05,340,"Sorø",1255,56,29834,188
2020-05-05,350,"Lejre",1071,44,27775,158
2020-05-05,360,"Lolland",1635,83,41615,199
2020-05-05,370,"Næstved",5523,142,82991,171
2020-05-05,376,"Guldborgsund",2665,70,60930,115
2020-05-05,390,"Vordingborg",1839,51,45816,111
2020-05-05,400,"Bornholm",2009,69,39572,174
2020-05-05,410,"Middelfart",1611,42,38553,109
2020-05-05,411,"Christiansø",3,NA,90,NA
2020-05-05,420,"Assens",1574,19,41212,46
2020-05-05,430,"Faaborg-Midtfyn",2011,30,51809,58
2020-05-05,440,"Kerteminde",939,13,23773,55
2020-05-05,450,"Nyborg",1319,35,32042,109
2020-05-05,461,"Odense",9690,173,204182,85
2020-05-05,479,"Svendborg",2803,80,58599,137
2020-05-05,480,"Nordfyns",1166,15,29693,51
2020-05-05,482,"Langeland",487,NA,12560,NA
2020-05-05,492,"Ærø",228,NA,6058,NA
2020-05-05,510,"Haderslev",1643,NA,55857,NA
2020-05-05,530,"Billund",861,21,26629,79
2020-05-05,540,"Sønderborg",2414,16,74561,21
2020-05-05,550,"Tønder",992,12,37587,32
2020-05-05,561,"Esbjerg",4900,117,115652,101
2020-05-05,563,"Fanø",100,NA,3404,NA
2020-05-05,573,"Varde",1653,19,50129,38
2020-05-05,575,"Vejen",1422,22,42863,51
2020-05-05,580,"Aabenraa",2258,45,59035,76
2020-05-05,607,"Fredericia",2084,38,51427,74
2020-05-05,615,"Horsens",3009,38,90370,42
2020-05-05,621,"Kolding",4113,104,92893,112
2020-05-05,630,"Vejle",4270,74,114830,64
2020-05-05,657,"Herning",4296,256,88917,288
2020-05-05,661,"Holstebro",3066,257,58504,439
2020-05-05,665,"Lemvig",583,24,19998,120
2020-05-05,671,"Struer",847,32,21143,151
2020-05-05,706,"Syddjurs",1352,13,42768,30
2020-05-05,707,"Norddjurs",1049,NA,37680,NA
2020-05-05,710,"Favrskov",1553,26,48374,54
2020-05-05,727,"Odder",743,NA,22675,NA
2020-05-05,730,"Randers",3061,28,97909,29
2020-05-05,740,"Silkeborg",3866,116,93054,125
2020-05-05,741,"Samsø",92,NA,3684,NA
2020-05-05,746,"Skanderborg",2297,53,61974,86
2020-05-05,751,"Aarhus",13501,353,345332,102
2020-05-05,756,"Ikast-Brande",1549,56,41282,136
2020-05-05,760,"Ringkøbing-Skjern",1874,78,56930,137
2020-05-05,766,"Hedensted",1417,14,46747,30
2020-05-05,773,"Morsø",894,17,20403,83
2020-05-05,779,"Skive",1644,50,46224,108
2020-05-05,787,"Thisted",1914,32,43660,73
2020-05-05,791,"Viborg",4718,92,97113,95
2020-05-05,810,"Brønderslev",1935,45,36370,124
2020-05-05,813,"Frederikshavn",1891,15,59987,25
2020-05-05,820,"Vesthimmerlands",1539,50,37121,135
2020-05-05,825,"Læsø",53,NA,1806,NA
2020-05-05,840,"Rebild",1240,13,29916,43
2020-05-05,846,"Mariagerfjord",1749,32,42055,76
2020-05-05,849,"Jammerbugt",1592,26,38460,68
2020-05-05,851,"Aalborg",10507,150,215312,70
2020-05-05,860,"Hjørring",3175,23,64665,36
